timestamp,product_id,category,base_price,inventory_level,demand_last_24h,competitor_price,season,day_of_week,time_of_day,special_event,customer_segment,rating,historical_sales,final_price
2025-03-27 08:36:24.598017729,PROD_0001,Clothing,270.05,145,56,247.92,Spring,Thursday,8,0,Regular,4.3,572,285.74
2025-03-27 09:19:39.192612324,PROD_0051,Clothing,278.85,112,5,304.89,Spring,Thursday,9,0,Budget,4.7,784,277.17
2025-03-27 10:02:53.787206919,PROD_0045,Home,478.17,82,77,549.18,Fall,Thursday,10,0,Regular,3.2,560,593.11
2025-03-27 10:46:08.381801513,PROD_0077,Electronics,984.0,42,31,863.0,Summer,Thursday,10,0,Budget,3.6,843,950.0
2025-03-27 11:29:22.976396108,PROD_0004,Sports,276.27,115,98,231.8,Spring,Thursday,11,0,Budget,4.6,443,282.45
2025-03-27 12:12:37.570990702,PROD_0062,Clothing,412.9,162,9,478.6,Fall,Thursday,12,0,Budget,1.4,915,402.97
2025-03-27 12:55:52.165585297,PROD_0065,Home,892.57,77,2,838.97,Summer,Thursday,12,0,Regular,1.9,433,902.79
2025-03-27 13:39:06.760179892,PROD_0032,Clothing,12.89,57,58,13.16,Winter,Thursday,13,0,Regular,3.8,642,15.77
2025-03-27 14:22:21.354774486,PROD_0034,Sports,49.37,32,75,46.59,Fall,Thursday,14,0,Budget,4.3,554,50.9
2025-03-27 15:05:35.949369081,PROD_0092,Sports,608.03,13,48,517.02,Winter,Thursday,15,1,Premium,4.4,56,912.05
2025-03-27 15:48:50.543963675,PROD_0095,Books,908.31,161,58,940.76,Spring,Thursday,15,1,Regular,2.7,561,1268.29
2025-03-27 16:32:05.138558270,PROD_0072,Electronics,246.47,188,30,248.95,Spring,Thursday,16,0,Regular,1.4,963,272.06
2025-03-27 17:15:19.733152865,PROD_0039,Books,474.95,131,92,418.52,Summer,Thursday,17,0,Budget,2.8,976,478.06
2025-03-27 17:58:34.327747459,PROD_0026,Home,455.96,58,68,447.18,Fall,Thursday,17,0,Premium,1.9,177,587.92
2025-03-27 18:41:48.922342054,PROD_0034,Clothing,478.24,156,61,535.05,Winter,Thursday,18,0,Budget,2.2,292,504.14
2025-03-27 19:25:03.516936648,PROD_0054,Home,626.29,82,51,648.95,Summer,Thursday,19,0,Regular,4.1,45,749.68
2025-03-27 20:08:18.111531243,PROD_0003,Sports,475.05,133,88,398.45,Spring,Thursday,20,0,Regular,1.3,169,527.98
2025-03-27 20:51:32.706125838,PROD_0050,Books,452.99,120,40,461.69,Spring,Thursday,20,1,Budget,4.3,270,566.3
2025-03-27 21:34:47.300720432,PROD_0012,Books,479.55,176,30,518.43,Fall,Thursday,21,0,Budget,2.7,416,479.25
2025-03-27 22:18:01.895315027,PROD_0065,Books,594.96,167,84,664.62,Winter,Thursday,22,0,Premium,3.4,847,822.28
2025-03-27 23:01:16.489909621,PROD_0054,Home,541.64,82,83,569.61,Fall,Thursday,23,0,Premium,1.4,138,778.85
2025-03-27 23:44:31.084504216,PROD_0005,Sports,855.59,192,21,736.72,Winter,Thursday,23,0,Regular,2.3,246,841.77
2025-03-28 00:27:45.679098811,PROD_0094,Clothing,59.0,196,3,63.96,Winter,Friday,0,0,Premium,1.4,147,71.71
2025-03-28 01:11:00.273693405,PROD_0094,Clothing,834.98,26,12,894.21,Fall,Friday,1,1,Premium,4.8,229,1252.48
2025-03-28 01:54:14.868288000,PROD_0057,Home,845.49,79,44,684.65,Summer,Friday,1,0,Regular,4.2,791,908.02
2025-03-28 02:37:29.462882594,PROD_0017,Books,292.06,133,41,281.75,Fall,Friday,2,0,Regular,2.8,636,304.39
2025-03-28 03:20:44.057477189,PROD_0047,Electronics,468.22,12,48,436.94,Fall,Friday,3,0,Regular,1.9,703,521.66
2025-03-28 04:03:58.652071784,PROD_0023,Home,444.15,63,19,474.25,Spring,Friday,4,0,Regular,4.7,373,512.51
2025-03-28 04:47:13.246666378,PROD_0079,Home,226.32,189,76,200.63,Spring,Friday,4,0,Budget,2.4,79,216.75
2025-03-28 05:30:27.841260973,PROD_0085,Sports,402.83,146,80,417.47,Fall,Friday,5,0,Regular,1.6,605,486.52
2025-03-28 06:13:42.435855567,PROD_0014,Clothing,53.94,79,53,62.86,Fall,Friday,6,0,Regular,3.3,737,64.84
2025-03-28 06:56:57.030450162,PROD_0066,Home,285.04,122,35,319.0,Spring,Friday,6,0,Regular,4.8,64,327.29
2025-03-28 07:40:11.625044756,PROD_0075,Home,818.52,42,96,956.5,Winter,Friday,7,0,Premium,1.0,87,1220.0
2025-03-28 08:23:26.219639351,PROD_0051,Books,291.72,88,0,347.55,Fall,Friday,8,0,Regular,2.0,87,323.46
2025-03-28 09:06:40.814233946,PROD_0038,Books,820.02,147,14,659.52,Summer,Friday,9,0,Budget,4.8,712,734.81
2025-03-28 09:49:55.408828540,PROD_0064,Electronics,536.28,94,76,562.61,Summer,Friday,9,0,Budget,1.7,725,594.48
2025-03-28 10:33:10.003423135,PROD_0098,Sports,881.06,195,16,850.35,Summer,Friday,10,0,Regular,1.5,203,859.24
2025-03-28 11:16:24.598017729,PROD_0038,Electronics,579.03,171,23,662.38,Fall,Friday,11,0,Budget,3.3,912,574.27
2025-03-28 11:59:39.192612324,PROD_0050,Books,39.37,150,57,35.46,Winter,Friday,11,0,Premium,4.4,381,47.86
2025-03-28 12:42:53.787206919,PROD_0098,Clothing,678.67,1,71,809.25,Winter,Friday,12,0,Regular,2.9,600,866.95
2025-03-28 13:26:08.381801513,PROD_0082,Books,54.41,119,90,56.88,Spring,Friday,13,0,Budget,5.0,475,60.72
2025-03-28 14:09:22.976396108,PROD_0030,Sports,456.09,21,22,509.64,Fall,Friday,14,0,Budget,3.7,572,485.08
2025-03-28 14:52:37.570990703,PROD_0079,Books,930.13,114,45,775.95,Winter,Friday,14,0,Regular,1.3,782,983.83
2025-03-28 15:35:52.165585297,PROD_0091,Sports,173.55,56,71,151.58,Fall,Friday,15,0,Budget,5.0,605,176.01
2025-03-28 16:19:06.760179892,PROD_0051,Sports,395.97,71,7,436.9,Spring,Friday,16,0,Regular,2.6,818,447.24
2025-03-28 17:02:21.354774486,PROD_0063,Sports,732.56,6,58,592.49,Spring,Friday,17,0,Budget,2.1,538,746.87
2025-03-28 17:45:35.949369081,PROD_0098,Sports,883.44,183,89,995.41,Spring,Friday,17,0,Premium,3.2,213,1219.44
2025-03-28 18:28:50.543963676,PROD_0052,Sports,674.23,118,58,543.15,Summer,Friday,18,0,Budget,2.2,73,652.31
2025-03-28 19:12:05.138558270,PROD_0038,Clothing,265.59,194,12,282.28,Fall,Friday,19,0,Budget,1.3,60,256.27
2025-03-28 19:55:19.733152865,PROD_0097,Electronics,677.86,113,38,641.28,Spring,Friday,19,0,Regular,1.0,697,710.28
2025-03-28 20:38:34.327747459,PROD_0088,Home,303.76,15,27,317.31,Fall,Friday,20,0,Budget,2.8,542,326.31
2025-03-28 21:21:48.922342054,PROD_0079,Electronics,721.24,82,88,777.8,Summer,Friday,21,0,Regular,4.3,218,907.85
2025-03-28 22:05:03.516936649,PROD_0030,Sports,954.49,178,60,894.35,Summer,Friday,22,0,Premium,3.3,11,1149.14
2025-03-28 22:48:18.111531243,PROD_0051,Clothing,724.18,71,15,610.62,Spring,Friday,22,0,Regular,5.0,813,748.82
2025-03-28 23:31:32.706125838,PROD_0081,Books,864.25,123,1,715.48,Spring,Friday,23,0,Regular,2.1,414,853.93
2025-03-29 00:14:47.300720432,PROD_0005,Clothing,12.08,112,81,12.51,Winter,Saturday,0,0,Budget,2.1,31,13.37
2025-03-29 00:58:01.895315027,PROD_0029,Sports,720.4,11,16,726.35,Fall,Saturday,0,0,Premium,1.6,159,974.93
2025-03-29 01:41:16.489909621,PROD_0004,Clothing,831.29,125,29,911.83,Spring,Saturday,1,0,Regular,1.7,236,944.98
2025-03-29 02:24:31.084504216,PROD_0010,Clothing,50.15,52,12,50.35,Winter,Saturday,2,1,Budget,2.1,738,62.18
2025-03-29 03:07:45.679098811,PROD_0056,Sports,872.88,74,95,845.8,Fall,Saturday,3,1,Budget,4.2,180,1087.66
2025-03-29 03:51:00.273693405,PROD_0017,Clothing,264.13,132,92,253.36,Spring,Saturday,3,0,Regular,4.6,828,295.26
2025-03-29 04:34:14.868288000,PROD_0074,Home,668.64,26,93,541.98,Winter,Saturday,4,0,Budget,4.9,557,708.11
2025-03-29 05:17:29.462882594,PROD_0017,Home,802.35,139,81,749.57,Winter,Saturday,5,0,Regular,1.9,340,880.92
2025-03-29 06:00:44.057477189,PROD_0084,Clothing,666.04,144,12,792.86,Fall,Saturday,6,0,Regular,4.5,457,731.86
2025-03-29 06:43:58.652071784,PROD_0088,Books,101.36,133,42,116.51,Winter,Saturday,6,0,Regular,2.3,79,116.93
2025-03-29 07:27:13.246666378,PROD_0069,Sports,600.36,96,84,559.38,Fall,Saturday,7,0,Premium,1.5,646,776.94
2025-03-29 08:10:27.841260973,PROD_0034,Home,554.09,4,93,573.55,Fall,Saturday,8,0,Regular,4.5,771,727.92
2025-03-29 08:53:42.435855567,PROD_0006,Books,901.32,56,20,1026.53,Fall,Saturday,8,0,Budget,3.5,986,940.46
2025-03-29 09:36:57.030450162,PROD_0053,Clothing,410.2,155,54,400.56,Summer,Saturday,9,0,Premium,1.7,819,495.34
2025-03-29 10:20:11.625044757,PROD_0066,Books,327.87,77,80,264.65,Winter,Saturday,10,0,Budget,2.7,758,333.28
2025-03-29 11:03:26.219639351,PROD_0077,Electronics,752.35,68,39,624.31,Fall,Saturday,11,1,Premium,2.1,472,1112.94
2025-03-29 11:46:40.814233946,PROD_0043,Home,418.55,117,82,420.29,Spring,Saturday,11,0,Premium,3.9,670,591.12
2025-03-29 12:29:55.408828540,PROD_0075,Clothing,649.64,119,14,771.62,Summer,Saturday,12,0,Premium,2.8,714,833.34
2025-03-29 13:13:10.003423135,PROD_0023,Sports,649.99,58,72,700.22,Summer,Saturday,13,1,Premium,5.0,111,974.98
2025-03-29 13:56:24.598017730,PROD_0055,Clothing,889.16,32,51,736.55,Winter,Saturday,13,0,Budget,1.2,979,887.13
2025-03-29 14:39:39.192612324,PROD_0080,Sports,602.71,61,73,527.82,Fall,Saturday,14,0,Regular,2.4,291,679.42
2025-03-29 15:22:53.787206919,PROD_0095,Clothing,507.13,49,94,562.17,Winter,Saturday,15,0,Budget,2.9,949,588.1
2025-03-29 16:06:08.381801513,PROD_0075,Books,147.48,111,52,167.63,Summer,Saturday,16,0,Regular,3.0,821,174.36
2025-03-29 16:49:22.976396108,PROD_0016,Books,124.58,18,86,130.45,Fall,Saturday,16,0,Budget,2.3,630,145.01
2025-03-29 17:32:37.570990703,PROD_0008,Books,162.78,196,51,172.18,Spring,Saturday,17,0,Premium,3.9,382,212.01
2025-03-29 18:15:52.165585297,PROD_0004,Electronics,180.13,122,29,146.15,Fall,Saturday,18,0,Premium,4.5,16,213.36
2025-03-29 18:59:06.760179892,PROD_0004,Sports,641.5,193,32,725.8,Summer,Saturday,18,0,Regular,4.8,492,708.38
2025-03-29 19:42:21.354774486,PROD_0056,Books,743.57,46,56,829.31,Spring,Saturday,19,0,Regular,4.2,330,911.5
2025-03-29 20:25:35.949369081,PROD_0025,Electronics,534.69,166,51,483.15,Fall,Saturday,20,1,Budget,4.4,925,600.6
2025-03-29 21:08:50.543963676,PROD_0067,Sports,830.73,195,8,900.07,Spring,Saturday,21,0,Regular,3.2,738,884.94
2025-03-29 21:52:05.138558270,PROD_0096,Clothing,991.35,32,53,878.28,Spring,Saturday,21,0,Budget,4.3,872,991.85
2025-03-29 22:35:19.733152865,PROD_0067,Electronics,821.81,140,0,670.71,Summer,Saturday,22,0,Regular,2.2,485,804.14
2025-03-29 23:18:34.327747459,PROD_0027,Home,697.93,83,43,614.5,Spring,Saturday,23,0,Regular,2.6,405,747.09
2025-03-30 00:01:48.922342054,PROD_0093,Electronics,537.17,181,98,468.12,Winter,Sunday,0,1,Regular,2.3,116,709.06
2025-03-30 00:45:03.516936649,PROD_0032,Electronics,454.36,134,74,424.88,Summer,Sunday,0,0,Premium,2.9,554,569.69
2025-03-30 01:28:18.111531243,PROD_0050,Sports,93.55,78,97,90.5,Winter,Sunday,1,0,Premium,2.1,879,124.21
2025-03-30 02:11:32.706125838,PROD_0061,Clothing,405.38,13,79,406.76,Spring,Sunday,2,0,Budget,4.8,114,468.54
2025-03-30 02:54:47.300720432,PROD_0051,Home,911.03,146,8,902.56,Winter,Sunday,2,0,Regular,2.3,794,899.52
2025-03-30 03:38:01.895315027,PROD_0019,Books,809.94,127,31,735.65,Fall,Sunday,3,0,Budget,1.4,548,751.15
2025-03-30 04:21:16.489909621,PROD_0021,Books,223.89,53,14,181.73,Spring,Sunday,4,0,Regular,3.1,813,233.12
2025-03-30 05:04:31.084504216,PROD_0005,Electronics,471.94,147,11,491.78,Fall,Sunday,5,0,Premium,1.2,624,594.62
2025-03-30 05:47:45.679098811,PROD_0082,Sports,818.56,28,96,784.42,Winter,Sunday,5,0,Premium,1.4,546,1111.03
2025-03-30 06:31:00.273693405,PROD_0092,Sports,76.71,23,77,70.53,Fall,Sunday,6,0,Regular,1.9,643,88.49
2025-03-30 07:14:14.868288000,PROD_0042,Books,393.52,81,56,451.28,Spring,Sunday,7,0,Regular,2.9,335,474.55
2025-03-30 07:57:29.462882594,PROD_0061,Home,853.32,62,7,937.54,Fall,Sunday,7,0,Premium,2.7,335,1113.05
2025-03-30 08:40:44.057477189,PROD_0022,Clothing,409.86,104,71,468.51,Winter,Sunday,8,0,Premium,4.2,980,573.9
2025-03-30 09:23:58.652071784,PROD_0021,Home,86.84,56,26,86.66,Winter,Sunday,9,1,Budget,4.0,921,99.24
2025-03-30 10:07:13.246666378,PROD_0070,Clothing,547.11,135,61,466.34,Winter,Sunday,10,0,Premium,2.7,888,673.61
2025-03-30 10:50:27.841260973,PROD_0001,Books,863.13,61,11,930.87,Spring,Sunday,10,0,Regular,2.3,739,985.26
2025-03-30 11:33:42.435855567,PROD_0005,Clothing,594.38,156,64,524.5,Winter,Sunday,11,0,Budget,2.3,146,569.24
2025-03-30 12:16:57.030450162,PROD_0012,Sports,234.02,16,41,228.52,Spring,Sunday,12,0,Regular,4.1,121,257.7
2025-03-30 13:00:11.625044757,PROD_0090,Electronics,390.4,65,61,322.47,Fall,Sunday,13,0,Budget,1.2,80,388.92
2025-03-30 13:43:26.219639351,PROD_0046,Electronics,455.62,5,10,514.91,Winter,Sunday,13,0,Regular,1.1,684,532.92
2025-03-30 14:26:40.814233946,PROD_0034,Books,583.47,57,42,496.17,Fall,Sunday,14,0,Premium,4.2,665,726.05
2025-03-30 15:09:55.408828540,PROD_0049,Sports,761.76,68,94,884.58,Summer,Sunday,15,0,Regular,2.9,661,972.86
2025-03-30 15:53:10.003423135,PROD_0078,Home,107.88,155,16,123.6,Fall,Sunday,15,0,Budget,1.5,374,106.75
2025-03-30 16:36:24.598017730,PROD_0090,Sports,890.76,61,96,878.14,Summer,Sunday,16,0,Regular,1.9,569,1035.35
2025-03-30 17:19:39.192612324,PROD_0045,Electronics,22.19,168,31,24.36,Fall,Sunday,17,0,Budget,4.7,62,22.29
2025-03-30 18:02:53.787206919,PROD_0027,Electronics,376.35,196,92,394.33,Spring,Sunday,18,0,Regular,4.4,503,450.6
2025-03-30 18:46:08.381801513,PROD_0073,Sports,37.15,81,84,41.65,Fall,Sunday,18,1,Premium,3.8,667,55.72
2025-03-30 19:29:22.976396108,PROD_0026,Sports,399.04,168,84,388.16,Spring,Sunday,19,0,Premium,2.9,448,498.74
2025-03-30 20:12:37.570990703,PROD_0047,Electronics,530.55,176,39,591.21,Spring,Sunday,20,0,Regular,3.1,427,596.75
2025-03-30 20:55:52.165585297,PROD_0086,Home,516.56,176,22,508.81,Winter,Sunday,20,0,Regular,4.9,867,513.01
2025-03-30 21:39:06.760179892,PROD_0056,Books,173.97,70,55,204.66,Spring,Sunday,21,0,Regular,4.9,426,210.59
2025-03-30 22:22:21.354774486,PROD_0094,Books,649.28,130,5,645.74,Summer,Sunday,22,0,Budget,1.9,420,578.88
2025-03-30 23:05:35.949369081,PROD_0063,Sports,54.33,9,85,53.52,Winter,Sunday,23,0,Regular,4.2,321,63.75
2025-03-30 23:48:50.543963676,PROD_0048,Books,764.29,97,49,851.44,Winter,Sunday,23,0,Regular,1.8,912,905.85
2025-03-31 00:32:05.138558270,PROD_0061,Electronics,947.18,88,36,1069.01,Fall,Monday,0,0,Budget,1.9,679,996.25
2025-03-31 01:15:19.733152865,PROD_0081,Electronics,346.37,34,63,353.92,Spring,Monday,1,0,Premium,3.7,165,495.76
2025-03-31 01:58:34.327747459,PROD_0026,Sports,522.07,1,53,455.2,Spring,Monday,1,0,Regular,2.6,596,588.66
2025-03-31 02:41:48.922342054,PROD_0036,Sports,385.12,123,71,380.15,Summer,Monday,2,0,Regular,4.7,956,420.42
2025-03-31 03:25:03.516936649,PROD_0001,Sports,16.64,23,48,19.76,Fall,Monday,3,0,Premium,1.4,648,23.45
2025-03-31 04:08:18.111531243,PROD_0008,Home,392.02,73,98,431.69,Fall,Monday,4,0,Premium,3.0,460,577.42
2025-03-31 04:51:32.706125838,PROD_0099,Books,793.8,165,10,892.6,Winter,Monday,4,1,Budget,4.7,458,929.66
2025-03-31 05:34:47.300720432,PROD_0052,Sports,600.03,21,87,487.9,Winter,Monday,5,0,Regular,4.6,188,702.09
2025-03-31 06:18:01.895315027,PROD_0079,Clothing,110.25,153,48,108.83,Winter,Monday,6,0,Regular,1.6,463,114.91
2025-03-31 07:01:16.489909621,PROD_0047,Clothing,848.67,170,20,898.44,Summer,Monday,7,0,Budget,2.5,911,838.44
2025-03-31 07:44:31.084504216,PROD_0056,Electronics,535.77,182,65,606.5,Summer,Monday,7,1,Premium,3.5,378,803.66
2025-03-31 08:27:45.679098811,PROD_0086,Books,843.31,38,62,691.27,Winter,Monday,8,0,Budget,1.6,1,851.92
2025-03-31 09:11:00.273693405,PROD_0014,Sports,584.42,156,82,666.81,Fall,Monday,9,1,Premium,4.9,617,876.63
2025-03-31 09:54:14.868288000,PROD_0090,Clothing,564.09,19,27,575.01,Summer,Monday,9,0,Budget,4.7,363,604.85
2025-03-31 10:37:29.462882594,PROD_0028,Books,114.21,40,16,100.38,Fall,Monday,10,0,Premium,1.7,71,137.99
2025-03-31 11:20:44.057477189,PROD_0087,Electronics,175.69,181,5,162.84,Fall,Monday,11,1,Budget,1.5,426,183.33
2025-03-31 12:03:58.652071784,PROD_0078,Home,972.31,147,18,887.49,Spring,Monday,12,0,Premium,1.3,637,1119.83
2025-03-31 12:47:13.246666378,PROD_0088,Books,236.2,107,55,239.12,Winter,Monday,12,0,Premium,4.6,169,323.1
2025-03-31 13:30:27.841260973,PROD_0002,Books,977.68,146,27,802.35,Spring,Monday,13,0,Premium,1.8,204,1141.38
2025-03-31 14:13:42.435855567,PROD_0026,Home,536.59,83,65,463.3,Winter,Monday,14,0,Premium,2.7,824,681.02
2025-03-31 14:56:57.030450162,PROD_0014,Books,144.43,110,37,162.5,Winter,Monday,14,1,Premium,2.8,336,216.65
2025-03-31 15:40:11.625044757,PROD_0059,Electronics,108.31,65,36,92.39,Fall,Monday,15,0,Regular,3.4,998,115.77
2025-03-31 16:23:26.219639351,PROD_0056,Electronics,216.78,157,67,193.66,Winter,Monday,16,0,Premium,1.3,471,266.23
2025-03-31 17:06:40.814233946,PROD_0007,Home,926.38,52,85,909.1,Fall,Monday,17,0,Regular,1.9,194,1065.7
2025-03-31 17:49:55.408828540,PROD_0003,Sports,420.01,33,89,422.89,Fall,Monday,17,0,Premium,4.7,669,622.87
2025-03-31 18:33:10.003423135,PROD_0023,Clothing,401.48,149,48,443.81,Winter,Monday,18,0,Regular,4.6,652,463.43
2025-03-31 19:16:24.598017730,PROD_0018,Sports,320.07,66,42,313.33,Fall,Monday,19,0,Regular,4.1,274,344.88
2025-03-31 19:59:39.192612324,PROD_0038,Books,155.59,133,35,173.63,Fall,Monday,19,0,Budget,1.1,6,159.94
2025-03-31 20:42:53.787206919,PROD_0099,Clothing,492.97,26,57,516.31,Fall,Monday,20,1,Premium,2.3,904,739.46
2025-03-31 21:26:08.381801513,PROD_0015,Home,138.75,9,12,117.27,Summer,Monday,21,0,Budget,3.5,978,132.3
2025-03-31 22:09:22.976396108,PROD_0064,Home,837.13,72,51,722.05,Fall,Monday,22,0,Budget,2.1,565,819.81
2025-03-31 22:52:37.570990703,PROD_0089,Clothing,376.69,95,57,367.21,Summer,Monday,22,1,Premium,4.6,615,564.21
2025-03-31 23:35:52.165585297,PROD_0028,Electronics,381.06,47,31,365.34,Summer,Monday,23,0,Budget,3.5,853,367.04
2025-04-01 00:19:06.760179892,PROD_0074,Clothing,479.27,69,80,525.96,Fall,Tuesday,0,0,Premium,1.3,849,690.61
2025-04-01 01:02:21.354774486,PROD_0039,Books,449.69,186,99,464.21,Fall,Tuesday,1,0,Budget,4.6,572,491.48
2025-04-01 01:45:35.949369081,PROD_0057,Electronics,994.91,99,59,950.39,Summer,Tuesday,1,0,Premium,4.8,598,1242.88
2025-04-01 02:28:50.543963676,PROD_0017,Home,549.93,58,82,477.5,Summer,Tuesday,2,0,Premium,1.3,769,722.6
2025-04-01 03:12:05.138558270,PROD_0086,Clothing,97.32,1,57,86.69,Fall,Tuesday,3,1,Premium,3.1,177,145.98
2025-04-01 03:55:19.733152865,PROD_0090,Sports,610.81,156,98,629.26,Fall,Tuesday,3,0,Regular,2.2,241,751.81
2025-04-01 04:38:34.327747459,PROD_0044,Sports,160.07,195,55,155.17,Winter,Tuesday,4,0,Budget,2.6,202,148.52
2025-04-01 05:21:48.922342054,PROD_0025,Books,40.63,64,27,40.87,Summer,Tuesday,5,0,Regular,1.7,542,47.41
2025-04-01 06:05:03.516936649,PROD_0017,Sports,971.03,82,0,843.12,Summer,Tuesday,6,0,Budget,3.3,800,879.22
2025-04-01 06:48:18.111531243,PROD_0013,Clothing,775.8,153,41,826.36,Winter,Tuesday,6,0,Budget,4.8,461,796.51
2025-04-01 07:31:32.706125838,PROD_0084,Clothing,980.31,9,81,1118.55,Summer,Tuesday,7,0,Budget,3.0,79,1138.17
2025-04-01 08:14:47.300720432,PROD_0025,Sports,483.1,52,47,436.32,Spring,Tuesday,8,0,Regular,1.3,522,527.66
2025-04-01 08:58:01.895315027,PROD_0068,Clothing,536.93,78,39,535.11,Summer,Tuesday,8,0,Budget,3.5,416,515.58
2025-04-01 09:41:16.489909622,PROD_0010,Books,176.65,58,96,210.26,Winter,Tuesday,9,0,Regular,2.4,765,227.26
2025-04-01 10:24:31.084504216,PROD_0067,Electronics,254.44,149,62,237.47,Spring,Tuesday,10,0,Premium,4.4,383,311.57
2025-04-01 11:07:45.679098811,PROD_0018,Books,840.16,178,75,872.11,Fall,Tuesday,11,0,Budget,2.7,390,892.99
2025-04-01 11:51:00.273693405,PROD_0100,Books,362.62,47,71,303.18,Winter,Tuesday,11,0,Budget,1.8,895,369.31
2025-04-01 12:34:14.868288000,PROD_0086,Clothing,828.55,148,87,863.68,Winter,Tuesday,12,0,Premium,1.8,798,1160.44
